Day,Peak ID,min,max,Duration (minutes)
2026-01-23,65,2026-01-23 19:16:04,2026-01-23 19:16:04,0.016666666666666666
2026-01-23,66,2026-01-23 20:03:24,2026-01-23 20:03:35,0.18333333333333332
2026-01-23,67,2026-01-23 20:03:57,2026-01-23 20:03:57,0.016666666666666666
2026-01-23,68,2026-01-23 20:10:36,2026-01-23 20:11:20,0.7333333333333333
2026-01-23,69,2026-01-23 20:12:16,2026-01-23 20:13:00,0.7333333333333333
2026-01-23,70,2026-01-23 20:18:23,2026-01-23 20:18:45,0.36666666666666664
2026-01-23,71,2026-01-23 20:20:24,2026-01-23 20:20:36,0.2
2026-01-23,72,2026-01-23 20:22:48,2026-01-23 20:24:06,1.3
2026-01-23,73,2026-01-23 20:26:30,2026-01-23 20:26:30,0.016666666666666666
2026-01-23,74,2026-01-23 20:27:59,2026-01-23 20:28:32,0.55
2026-01-24,75,2026-01-24 12:04:48,2026-01-24 12:05:33,0.75
2026-01-24,76,2026-01-24 12:06:06,2026-01-24 12:06:39,0.55
2026-01-24,77,2026-01-24 12:07:24,2026-01-24 12:12:23,4.983333333333333
2026-01-24,78,2026-01-24 12:34:35,2026-01-24 12:34:46,0.18333333333333332
2026-01-24,79,2026-01-24 12:47:53,2026-01-24 12:47:53,0.016666666666666666
2026-01-24,80,2026-01-24 17:35:29,2026-01-24 17:35:29,0.016666666666666666
2026-01-24,81,2026-01-24 17:36:13,2026-01-24 17:36:24,0.18333333333333332
2026-01-24,82,2026-01-24 17:37:08,2026-01-24 17:37:21,0.21666666666666667
2026-01-24,83,2026-01-24 19:36:21,2026-01-24 19:37:28,1.1166666666666667
2026-01-24,84,2026-01-24 19:51:41,2026-01-24 19:52:14,0.55
2026-01-24,85,2026-01-24 19:55:57,2026-01-24 19:58:32,2.5833333333333335
2026-01-24,86,2026-01-24 20:05:00,2026-01-24 20:05:00,0.016666666666666666
2026-01-24,87,2026-01-24 20:27:22,2026-01-24 20:27:33,0.18333333333333332
2026-01-24,88,2026-01-24 20:27:55,2026-01-24 20:30:41,2.7666666666666666
2026-01-25,89,2026-01-25 17:58:45,2026-01-25 18:16:19,17.566666666666666
2026-01-25,90,2026-01-25 18:16:52,2026-01-25 18:35:31,18.65
2026-01-25,91,2026-01-25 18:37:22,2026-01-25 18:37:44,0.36666666666666664
2026-01-25,92,2026-01-25 18:50:52,2026-01-25 18:51:25,0.55
2026-01-26,93,2026-01-26 09:19:42,2026-01-26 09:20:26,0.7333333333333333
2026-01-26,94,2026-01-26 09:21:00,2026-01-26 09:21:33,0.55
2026-01-26,95,2026-01-26 09:26:00,2026-01-26 09:27:40,1.6666666666666667
2026-01-26,96,2026-01-26 09:31:44,2026-01-26 09:32:06,0.36666666666666664
2026-01-27,97,2026-01-27 19:39:32,2026-01-27 19:40:05,0.55
