Event ID,Date,Peak Time,Peak Hour,Recovery Hour,Recovery Time,Recovery Threshold,Decay Duration (hours),Initial Concentration,Final Concentration,Decay Rate (µg/m³/hour),Decay Rate (µg/m³/minute)
28.0,2026-01-09,2026-01-09 09:30:00,9,13,2026-01-09 13:30:00,93.23278765288919,4.0,315.47178312590677,91.3430573356147,56.032181447573016,0.9338696907928836
37.0,2026-01-12,2026-01-12 20:00:00,20,3,2026-01-13 03:30:00,93.23278765288919,7.5,255.622510035598,91.65927209363169,21.861765058928842,0.3643627509821474
38.0,2026-01-13,2026-01-13 07:30:00,7,16,2026-01-13 16:00:00,93.23278765288919,8.5,212.43167218709223,88.4757780936705,14.583046363931969,0.24305077273219947
41.0,2026-01-14,2026-01-14 08:30:00,8,11,2026-01-14 11:00:00,93.23278765288919,2.5,170.8251703026951,93.12734208151727,31.07913128847114,0.5179855214745189
43.0,2026-01-15,2026-01-15 08:30:00,8,13,2026-01-15 13:00:00,93.23278765288919,4.5,132.203033817148,72.21196372458905,13.331348909457542,0.22218914849095903
44.0,2026-01-15,2026-01-15 20:00:00,20,2,2026-01-16 02:00:00,93.23278765288919,6.0,126.3068562490648,93.18897266511861,5.51964726399103,0.09199412106651716
46.0,2026-01-16,2026-01-16 11:00:00,11,13,2026-01-16 13:00:00,93.23278765288919,2.0,104.79808312227635,89.14339430894309,7.827344406666633,0.13045574011111055
49.0,2026-01-17,2026-01-17 09:00:00,9,14,2026-01-17 14:00:00,93.23278765288919,5.0,198.9366053169734,87.79444675374525,22.228431712645634,0.3704738618774272
51.0,2026-01-18,2026-01-18 12:00:00,12,13,2026-01-18 13:00:00,93.23278765288919,1.0,119.17192877450248,87.91067073170731,31.261258042795163,0.5210209673799194
52.0,2026-01-18,2026-01-18 21:00:00,21,5,2026-01-19 05:30:00,93.23278765288919,8.5,155.8859533159308,84.50351880373532,8.397933472022999,0.13996555786704998
54.0,2026-01-19,2026-01-19 11:00:00,11,13,2026-01-19 13:00:00,93.23278765288919,2.0,300.01618488407104,72.05447313803404,113.9808558730185,1.899680931216975
56.0,2026-01-20,2026-01-20 08:30:00,8,11,2026-01-20 11:00:00,93.23278765288919,2.5,167.71739331231075,90.11578005987846,31.040645300972916,0.5173440883495486
58.0,2026-01-20,2026-01-20 21:00:00,21,0,2026-01-21 00:00:00,93.23278765288919,3.0,178.20277680793166,91.30455184181471,28.966074988705646,0.48276791647842743
60.0,2026-01-21,2026-01-21 12:00:00,12,15,2026-01-21 15:00:00,93.23278765288919,3.0,174.00614252070005,82.09106294220292,30.638359859499044,0.5106393309916507
61.0,2026-01-21,2026-01-21 18:00:00,18,0,2026-01-22 00:30:00,93.23278765288919,6.5,184.88551059164308,92.64249013527967,14.191233916363602,0.23652056527272672
63.0,2026-01-22,2026-01-22 21:00:00,21,1,2026-01-23 01:00:00,93.23278765288919,4.0,223.0375036022855,88.00620043393687,33.75782579208716,0.5626304298681194
77.0,2026-01-25,2026-01-25 21:00:00,21,0,2026-01-26 00:30:00,93.23278765288919,3.5,156.0450448484546,89.69973797833448,18.955801962891464,0.3159300327148577
85.0,2026-01-28,2026-01-28 12:00:00,12,13,2026-01-28 13:00:00,93.23278765288919,1.0,130.85885315352385,87.7383781435793,43.120475009944556,0.718674583499076
86.0,2026-01-28,2026-01-28 21:00:00,21,0,2026-01-29 00:30:00,93.23278765288919,3.5,139.8711623107545,92.83340458238428,13.43935935096292,0.22398932251604867
