Date,Peak ID,min_time,max_time,Duration (minutes)
2026-01-20,133,2026-01-20 04:48:00,2026-01-20 04:48:00,0.016666666666666666
2026-01-20,134,2026-01-20 04:54:00,2026-01-20 04:54:00,0.016666666666666666
2026-01-20,135,2026-01-20 04:58:00,2026-01-20 04:58:00,0.016666666666666666
2026-01-20,136,2026-01-20 05:01:00,2026-01-20 06:34:00,93.0
2026-01-20,137,2026-01-20 06:37:00,2026-01-20 06:37:00,0.016666666666666666
2026-01-20,138,2026-01-20 07:47:00,2026-01-20 12:48:00,301.0
2026-01-20,139,2026-01-20 13:22:00,2026-01-20 14:02:00,40.0
2026-01-20,140,2026-01-20 14:29:00,2026-01-20 14:30:00,1.0
2026-01-20,141,2026-01-20 20:59:00,2026-01-20 20:59:00,0.016666666666666666
2026-01-20,142,2026-01-20 21:09:00,2026-01-20 21:09:00,0.016666666666666666
2026-01-20,143,2026-01-20 21:11:00,2026-01-20 23:59:00,168.0
2026-01-21,143,2026-01-21 00:00:00,2026-01-21 02:24:00,144.0
2026-01-21,144,2026-01-21 02:26:00,2026-01-21 02:26:00,0.016666666666666666
2026-01-21,145,2026-01-21 02:31:00,2026-01-21 02:32:00,1.0
2026-01-21,146,2026-01-21 08:38:00,2026-01-21 09:06:00,28.0
2026-01-21,147,2026-01-21 09:09:00,2026-01-21 23:59:00,890.0
2026-01-22,147,2026-01-22 00:00:00,2026-01-22 02:07:00,127.0
2026-01-22,148,2026-01-22 02:09:00,2026-01-22 02:11:00,2.0
2026-01-22,149,2026-01-22 02:14:00,2026-01-22 02:14:00,0.016666666666666666
2026-01-22,150,2026-01-22 02:16:00,2026-01-22 02:19:00,3.0
2026-01-22,151,2026-01-22 02:24:00,2026-01-22 02:24:00,0.016666666666666666
2026-01-22,152,2026-01-22 02:37:00,2026-01-22 02:37:00,0.016666666666666666
2026-01-22,153,2026-01-22 02:57:00,2026-01-22 02:57:00,0.016666666666666666
2026-01-22,154,2026-01-22 03:02:00,2026-01-22 03:09:00,7.0
2026-01-22,155,2026-01-22 03:11:00,2026-01-22 03:12:00,1.0
2026-01-22,156,2026-01-22 03:21:00,2026-01-22 03:21:00,0.016666666666666666
2026-01-22,157,2026-01-22 03:23:00,2026-01-22 03:24:00,1.0
2026-01-22,158,2026-01-22 03:26:00,2026-01-22 03:26:00,0.016666666666666666
2026-01-22,159,2026-01-22 03:30:00,2026-01-22 03:32:00,2.0
2026-01-22,160,2026-01-22 03:42:00,2026-01-22 03:42:00,0.016666666666666666
2026-01-22,161,2026-01-22 03:46:00,2026-01-22 03:46:00,0.016666666666666666
2026-01-22,162,2026-01-22 03:48:00,2026-01-22 03:48:00,0.016666666666666666
2026-01-22,163,2026-01-22 03:52:00,2026-01-22 04:00:00,8.0
2026-01-22,164,2026-01-22 04:03:00,2026-01-22 04:35:00,32.0
2026-01-22,165,2026-01-22 04:37:00,2026-01-22 04:42:00,5.0
2026-01-22,166,2026-01-22 04:44:00,2026-01-22 04:45:00,1.0
2026-01-22,167,2026-01-22 04:47:00,2026-01-22 04:52:00,5.0
2026-01-22,168,2026-01-22 04:54:00,2026-01-22 04:56:00,2.0
2026-01-22,169,2026-01-22 04:58:00,2026-01-22 05:05:00,7.0
2026-01-22,170,2026-01-22 05:07:00,2026-01-22 05:15:00,8.0
2026-01-22,171,2026-01-22 05:18:00,2026-01-22 05:21:00,3.0
2026-01-22,172,2026-01-22 05:23:00,2026-01-22 05:23:00,0.016666666666666666
2026-01-22,173,2026-01-22 05:26:00,2026-01-22 05:29:00,3.0
2026-01-22,174,2026-01-22 05:32:00,2026-01-22 05:33:00,1.0
2026-01-22,175,2026-01-22 05:35:00,2026-01-22 05:35:00,0.016666666666666666
2026-01-22,176,2026-01-22 05:37:00,2026-01-22 05:39:00,2.0
2026-01-22,177,2026-01-22 07:38:00,2026-01-22 23:59:00,981.0
2026-01-23,177,2026-01-23 00:00:00,2026-01-23 02:02:00,122.0
2026-01-23,178,2026-01-23 02:04:00,2026-01-23 02:04:00,0.016666666666666666
2026-01-23,179,2026-01-23 12:37:00,2026-01-23 12:37:00,0.016666666666666666
2026-01-23,180,2026-01-23 12:39:00,2026-01-23 13:24:00,45.0
2026-01-23,181,2026-01-23 13:36:00,2026-01-23 14:17:00,41.0
2026-01-23,182,2026-01-23 14:19:00,2026-01-23 14:19:00,0.016666666666666666
2026-01-23,183,2026-01-23 20:21:00,2026-01-23 20:43:00,22.0
2026-01-23,184,2026-01-23 20:46:00,2026-01-23 20:55:00,9.0
2026-01-24,185,2026-01-24 00:00:00,2026-01-24 00:28:00,28.0
2026-01-24,186,2026-01-24 00:31:00,2026-01-24 00:36:00,5.0
2026-01-24,187,2026-01-24 00:39:00,2026-01-24 00:39:00,0.016666666666666666
2026-01-24,188,2026-01-24 00:43:00,2026-01-24 00:43:00,0.016666666666666666
2026-01-24,189,2026-01-24 08:36:00,2026-01-24 08:36:00,0.016666666666666666
2026-01-24,190,2026-01-24 08:38:00,2026-01-24 08:41:00,3.0
2026-01-24,191,2026-01-24 08:43:00,2026-01-24 11:20:00,157.0
