Date,Peak ID,min_time,max_time,Duration (minutes)
2026-01-04,64,2026-01-04 00:59:00,2026-01-04 01:01:00,2.0
2026-01-04,65,2026-01-04 01:04:00,2026-01-04 01:04:00,0.016666666666666666
2026-01-04,66,2026-01-04 01:06:00,2026-01-04 01:07:00,1.0
2026-01-04,67,2026-01-04 01:09:00,2026-01-04 01:09:00,0.016666666666666666
2026-01-04,68,2026-01-04 01:11:00,2026-01-04 01:11:00,0.016666666666666666
2026-01-04,69,2026-01-04 01:13:00,2026-01-04 01:13:00,0.016666666666666666
2026-01-04,70,2026-01-04 01:31:00,2026-01-04 01:32:00,1.0
2026-01-04,71,2026-01-04 01:39:00,2026-01-04 01:39:00,0.016666666666666666
2026-01-04,72,2026-01-04 02:12:00,2026-01-04 02:13:00,1.0
2026-01-04,73,2026-01-04 02:40:00,2026-01-04 02:40:00,0.016666666666666666
2026-01-04,74,2026-01-04 02:45:00,2026-01-04 02:48:00,3.0
2026-01-04,75,2026-01-04 02:54:00,2026-01-04 02:54:00,0.016666666666666666
2026-01-04,76,2026-01-04 03:06:00,2026-01-04 03:09:00,3.0
2026-01-04,77,2026-01-04 07:57:00,2026-01-04 07:58:00,1.0
2026-01-04,78,2026-01-04 08:00:00,2026-01-04 14:50:00,410.0
2026-01-04,79,2026-01-04 14:56:00,2026-01-04 14:56:00,0.016666666666666666
2026-01-04,80,2026-01-04 15:00:00,2026-01-04 15:00:00,0.016666666666666666
2026-01-04,81,2026-01-04 15:09:00,2026-01-04 15:11:00,2.0
2026-01-04,82,2026-01-04 15:13:00,2026-01-04 15:15:00,2.0
2026-01-04,83,2026-01-04 15:17:00,2026-01-04 15:17:00,0.016666666666666666
2026-01-04,84,2026-01-04 17:44:00,2026-01-04 17:49:00,5.0
2026-01-04,85,2026-01-04 18:38:00,2026-01-04 23:59:00,321.0
2026-01-05,85,2026-01-05 00:00:00,2026-01-05 00:15:00,15.0
2026-01-05,86,2026-01-05 07:28:00,2026-01-05 14:01:00,393.0
2026-01-05,87,2026-01-05 14:03:00,2026-01-05 14:03:00,0.016666666666666666
2026-01-05,88,2026-01-05 14:10:00,2026-01-05 14:10:00,0.016666666666666666
2026-01-05,89,2026-01-05 14:12:00,2026-01-05 14:13:00,1.0
2026-01-05,90,2026-01-05 14:16:00,2026-01-05 14:33:00,17.0
2026-01-05,91,2026-01-05 14:37:00,2026-01-05 14:37:00,0.016666666666666666
2026-01-05,92,2026-01-05 19:07:00,2026-01-05 20:13:00,66.0
2026-01-06,93,2026-01-06 07:29:00,2026-01-06 07:34:00,5.0
2026-01-06,94,2026-01-06 07:45:00,2026-01-06 07:45:00,0.016666666666666666
2026-01-06,95,2026-01-06 08:11:00,2026-01-06 13:27:00,316.0
2026-01-06,96,2026-01-06 13:33:00,2026-01-06 13:47:00,14.0
2026-01-06,97,2026-01-06 17:26:00,2026-01-06 17:57:00,31.0
2026-01-06,98,2026-01-06 18:01:00,2026-01-06 18:01:00,0.016666666666666666
2026-01-06,99,2026-01-06 18:04:00,2026-01-06 18:04:00,0.016666666666666666
2026-01-06,100,2026-01-06 19:13:00,2026-01-06 19:20:00,7.0
2026-01-06,101,2026-01-06 19:26:00,2026-01-06 23:59:00,273.0
2026-01-07,101,2026-01-07 00:00:00,2026-01-07 02:33:00,153.0
2026-01-07,102,2026-01-07 07:54:00,2026-01-07 23:59:00,965.0
2026-01-08,102,2026-01-08 00:00:00,2026-01-08 23:59:00,1439.0
2026-01-09,102,2026-01-09 00:00:00,2026-01-09 14:26:00,866.0
2026-01-09,103,2026-01-09 17:16:00,2026-01-09 17:34:00,18.0
2026-01-09,104,2026-01-09 18:33:00,2026-01-09 18:57:00,24.0
2026-01-09,105,2026-01-09 18:59:00,2026-01-09 23:59:00,300.0
2026-01-10,105,2026-01-10 00:00:00,2026-01-10 14:29:00,869.0
2026-01-10,106,2026-01-10 15:52:00,2026-01-10 15:56:00,4.0
2026-01-10,107,2026-01-10 17:31:00,2026-01-10 18:29:00,58.0
2026-01-10,108,2026-01-10 18:39:00,2026-01-10 23:59:00,320.0
2026-01-11,108,2026-01-11 00:00:00,2026-01-11 23:59:00,1439.0
2026-01-12,108,2026-01-12 00:00:00,2026-01-12 23:59:00,1439.0
2026-01-13,108,2026-01-13 00:00:00,2026-01-13 23:59:00,1439.0
2026-01-14,108,2026-01-14 00:00:00,2026-01-14 12:02:00,722.0
2026-01-14,109,2026-01-14 12:09:00,2026-01-14 12:20:00,11.0
2026-01-14,110,2026-01-14 12:22:00,2026-01-14 12:22:00,0.016666666666666666
2026-01-14,111,2026-01-14 12:41:00,2026-01-14 13:08:00,27.0
2026-01-14,112,2026-01-14 19:01:00,2026-01-14 20:41:00,100.0
2026-01-14,113,2026-01-14 20:43:00,2026-01-14 20:43:00,0.016666666666666666
2026-01-14,114,2026-01-14 22:47:00,2026-01-14 22:52:00,5.0
2026-01-14,115,2026-01-14 22:54:00,2026-01-14 22:54:00,0.016666666666666666
2026-01-14,116,2026-01-14 22:56:00,2026-01-14 22:56:00,0.016666666666666666
2026-01-14,117,2026-01-14 23:38:00,2026-01-14 23:59:00,21.0
2026-01-15,118,2026-01-15 00:10:00,2026-01-15 00:10:00,0.016666666666666666
2026-01-15,119,2026-01-15 00:12:00,2026-01-15 00:13:00,1.0
2026-01-15,120,2026-01-15 00:15:00,2026-01-15 12:55:00,760.0
2026-01-15,121,2026-01-15 12:57:00,2026-01-15 12:57:00,0.016666666666666666
2026-01-15,122,2026-01-15 19:01:00,2026-01-15 23:59:00,298.0
