Date,Peak ID,min_time,max_time,Duration (minutes)
2026-01-05,62,2026-01-05 07:39:00,2026-01-05 07:39:00,0.016666666666666666
2026-01-05,63,2026-01-05 07:41:00,2026-01-05 07:46:00,5.0
2026-01-05,64,2026-01-05 07:49:00,2026-01-05 07:49:00,0.016666666666666666
2026-01-05,65,2026-01-05 07:54:00,2026-01-05 14:07:00,373.0
2026-01-05,66,2026-01-05 14:09:00,2026-01-05 14:09:00,0.016666666666666666
2026-01-05,67,2026-01-05 14:14:00,2026-01-05 14:14:00,0.016666666666666666
2026-01-05,68,2026-01-05 14:17:00,2026-01-05 14:38:00,21.0
2026-01-05,69,2026-01-05 19:08:00,2026-01-05 20:14:00,66.0
2026-01-06,70,2026-01-06 07:30:00,2026-01-06 07:36:00,6.0
2026-01-06,71,2026-01-06 07:39:00,2026-01-06 07:45:00,6.0
2026-01-06,72,2026-01-06 07:47:00,2026-01-06 07:51:00,4.0
2026-01-06,73,2026-01-06 08:14:00,2026-01-06 13:53:00,339.0
2026-01-06,74,2026-01-06 13:59:00,2026-01-06 14:03:00,4.0
2026-01-06,75,2026-01-06 14:06:00,2026-01-06 14:06:00,0.016666666666666666
2026-01-06,76,2026-01-06 14:13:00,2026-01-06 14:13:00,0.016666666666666666
2026-01-06,77,2026-01-06 17:25:00,2026-01-06 17:37:00,12.0
2026-01-06,78,2026-01-06 17:41:00,2026-01-06 18:02:00,21.0
2026-01-06,79,2026-01-06 18:04:00,2026-01-06 18:06:00,2.0
2026-01-06,80,2026-01-06 18:08:00,2026-01-06 18:08:00,0.016666666666666666
2026-01-06,81,2026-01-06 19:31:00,2026-01-06 23:59:00,268.0
2026-01-07,81,2026-01-07 00:00:00,2026-01-07 02:19:00,139.0
2026-01-07,82,2026-01-07 02:21:00,2026-01-07 02:22:00,1.0
2026-01-07,83,2026-01-07 07:58:00,2026-01-07 23:59:00,961.0
2026-01-08,83,2026-01-08 00:00:00,2026-01-08 03:18:00,198.0
2026-01-08,84,2026-01-08 03:20:00,2026-01-08 03:24:00,4.0
2026-01-08,85,2026-01-08 03:26:00,2026-01-08 03:27:00,1.0
2026-01-08,86,2026-01-08 03:29:00,2026-01-08 03:29:00,0.016666666666666666
2026-01-08,87,2026-01-08 03:31:00,2026-01-08 03:44:00,13.0
2026-01-08,88,2026-01-08 03:48:00,2026-01-08 03:57:00,9.0
2026-01-08,89,2026-01-08 03:59:00,2026-01-08 04:08:00,9.0
2026-01-08,90,2026-01-08 04:10:00,2026-01-08 04:10:00,0.016666666666666666
2026-01-08,91,2026-01-08 04:13:00,2026-01-08 04:14:00,1.0
2026-01-08,92,2026-01-08 04:16:00,2026-01-08 04:16:00,0.016666666666666666
2026-01-08,93,2026-01-08 04:21:00,2026-01-08 04:21:00,0.016666666666666666
2026-01-08,94,2026-01-08 04:27:00,2026-01-08 04:27:00,0.016666666666666666
2026-01-08,95,2026-01-08 04:30:00,2026-01-08 04:31:00,1.0
2026-01-08,96,2026-01-08 04:36:00,2026-01-08 04:36:00,0.016666666666666666
2026-01-08,97,2026-01-08 04:38:00,2026-01-08 04:39:00,1.0
2026-01-08,98,2026-01-08 04:44:00,2026-01-08 04:44:00,0.016666666666666666
2026-01-08,99,2026-01-08 04:52:00,2026-01-08 04:52:00,0.016666666666666666
2026-01-08,100,2026-01-08 04:56:00,2026-01-08 04:56:00,0.016666666666666666
2026-01-08,101,2026-01-08 05:00:00,2026-01-08 05:01:00,1.0
2026-01-08,102,2026-01-08 05:08:00,2026-01-08 05:08:00,0.016666666666666666
2026-01-08,103,2026-01-08 05:12:00,2026-01-08 05:12:00,0.016666666666666666
2026-01-08,104,2026-01-08 05:14:00,2026-01-08 05:15:00,1.0
2026-01-08,105,2026-01-08 05:18:00,2026-01-08 05:20:00,2.0
2026-01-08,106,2026-01-08 05:22:00,2026-01-08 05:24:00,2.0
2026-01-08,107,2026-01-08 05:26:00,2026-01-08 05:26:00,0.016666666666666666
2026-01-08,108,2026-01-08 05:28:00,2026-01-08 05:28:00,0.016666666666666666
2026-01-08,109,2026-01-08 05:30:00,2026-01-08 05:30:00,0.016666666666666666
2026-01-08,110,2026-01-08 05:33:00,2026-01-08 05:35:00,2.0
2026-01-08,111,2026-01-08 05:40:00,2026-01-08 05:41:00,1.0
2026-01-08,112,2026-01-08 05:45:00,2026-01-08 05:45:00,0.016666666666666666
2026-01-08,113,2026-01-08 05:50:00,2026-01-08 05:50:00,0.016666666666666666
2026-01-08,114,2026-01-08 06:01:00,2026-01-08 06:02:00,1.0
2026-01-08,115,2026-01-08 06:13:00,2026-01-08 06:14:00,1.0
2026-01-08,116,2026-01-08 06:16:00,2026-01-08 06:27:00,11.0
2026-01-08,117,2026-01-08 06:29:00,2026-01-08 06:38:00,9.0
2026-01-08,118,2026-01-08 06:40:00,2026-01-08 23:59:00,1039.0
2026-01-09,118,2026-01-09 00:00:00,2026-01-09 14:26:00,866.0
2026-01-09,119,2026-01-09 18:34:00,2026-01-09 23:59:00,325.0
2026-01-10,119,2026-01-10 00:00:00,2026-01-10 14:32:00,872.0
2026-01-10,120,2026-01-10 17:37:00,2026-01-10 17:58:00,21.0
2026-01-10,121,2026-01-10 18:02:00,2026-01-10 19:06:00,64.0
2026-01-10,122,2026-01-10 19:16:00,2026-01-10 19:18:00,2.0
2026-01-10,123,2026-01-10 19:35:00,2026-01-10 23:59:00,264.0
2026-01-11,123,2026-01-11 00:00:00,2026-01-11 23:59:00,1439.0
2026-01-12,123,2026-01-12 00:00:00,2026-01-12 23:59:00,1439.0
2026-01-13,123,2026-01-13 00:00:00,2026-01-13 23:59:00,1439.0
2026-01-14,123,2026-01-14 00:00:00,2026-01-14 11:57:00,717.0
2026-01-14,124,2026-01-14 12:09:00,2026-01-14 12:17:00,8.0
2026-01-14,125,2026-01-14 12:19:00,2026-01-14 12:19:00,0.016666666666666666
