Day,Peak ID,min,max,Duration (minutes)
2026-01-04,65,2026-01-04 18:43:05,2026-01-04 18:43:49,0.7333333333333333
2026-01-04,66,2026-01-04 18:58:51,2026-01-04 18:59:02,0.18333333333333332
2026-01-04,67,2026-01-04 18:59:57,2026-01-04 19:13:09,13.2
2026-01-05,68,2026-01-05 08:35:58,2026-01-05 08:36:20,0.36666666666666664
2026-01-05,69,2026-01-05 10:27:59,2026-01-05 10:27:59,0.016666666666666666
2026-01-05,70,2026-01-05 10:29:27,2026-01-05 10:50:10,20.716666666666665
2026-01-05,71,2026-01-05 11:05:56,2026-01-05 11:42:36,36.666666666666664
2026-01-06,72,2026-01-06 09:58:44,2026-01-06 09:59:50,1.1
2026-01-06,73,2026-01-06 10:01:40,2026-01-06 10:02:02,0.36666666666666664
2026-01-06,74,2026-01-06 10:10:50,2026-01-06 10:59:47,48.95
2026-01-06,75,2026-01-06 11:54:36,2026-01-06 11:54:58,0.36666666666666664
2026-01-06,76,2026-01-06 19:27:48,2026-01-06 19:27:59,0.18333333333333332
2026-01-06,77,2026-01-06 19:28:21,2026-01-06 19:28:32,0.18333333333333332
2026-01-06,78,2026-01-06 19:28:54,2026-01-06 19:30:33,1.65
2026-01-06,79,2026-01-06 19:30:55,2026-01-06 19:36:03,5.133333333333334
2026-01-06,80,2026-01-06 19:36:58,2026-01-06 19:37:09,0.18333333333333332
2026-01-06,81,2026-01-06 19:37:31,2026-01-06 20:02:05,24.566666666666666
2026-01-06,82,2026-01-06 20:02:49,2026-01-06 20:05:01,2.2
2026-01-06,83,2026-01-06 20:11:37,2026-01-06 20:11:37,0.016666666666666666
2026-01-06,84,2026-01-06 20:12:10,2026-01-06 20:12:21,0.18333333333333332
2026-01-06,85,2026-01-06 20:12:43,2026-01-06 20:12:54,0.18333333333333332
2026-01-07,86,2026-01-07 10:16:24,2026-01-07 10:17:30,1.1
2026-01-07,87,2026-01-07 10:18:14,2026-01-07 10:18:25,0.18333333333333332
